subj,graphid,tp,q,pt
137,Q7 B,1,Q7,B
137,Q8 A,1,Q8,A
137,Q8 B,1,Q8,B
137,Q9 A,0,Q9,A
137,Q10 A,0,Q10,A
137,Q10 B,0,Q10,B
137,Q10 C,0,Q10,C
137,Q10 D,0,Q10,D
137,Q11 A,0,Q11,A
137,Q11 B,0,Q11,B
137,Q11 C,0,Q11,C
137,Q11 D,0,Q11,D
137,Q12 A,1,Q12,A
137,Q13 A,0,Q13,A
138,Q2 A,0,Q2,A
138,Q2 B,1,Q2,B
138,Q2 C,0,Q2,C
138,Q3 A,1,Q3,A
138,Q3 B,1,Q3,B
138,Q3 C,1,Q3,C
138,Q3 D,1,Q3,D
138,Q3 E,1,Q3,E
138,Q4 A,1,Q4,A
138,Q4 B,1,Q4,B
138,Q5 A,0,Q5,A
138,Q5 B,1,Q5,B
138,Q5 C,1,Q5,C
138,Q5 D,1,Q5,D
138,Q6 A,1,Q6,A
138,Q6 B,1,Q6,B
138,Q6 C,0,Q6,C
138,Q7 A,1,Q7,A
138,Q7 B,0,Q7,B
138,Q8 A,1,Q8,A
138,Q8 B,1,Q8,B
138,Q9 A,0,Q9,A
138,Q10 A,1,Q10,A
138,Q10 B,1,Q10,B
138,Q10 C,1,Q10,C
138,Q10 D,1,Q10,D
138,Q11 A,1,Q11,A
138,Q11 B,1,Q11,B
138,Q11 C,1,Q11,C
138,Q11 D,1,Q11,D
138,Q12 A,0,Q12,A
138,Q13 A,1,Q13,A
139,Q2 A,0,Q2,A
139,Q2 B,1,Q2,B
139,Q2 C,0,Q2,C
139,Q3 A,1,Q3,A
139,Q3 B,1,Q3,B
139,Q3 C,1,Q3,C
139,Q3 D,1,Q3,D
139,Q3 E,1,Q3,E
139,Q4 A,1,Q4,A
139,Q4 B,1,Q4,B
139,Q5 A,1,Q5,A
139,Q5 B,1,Q5,B
139,Q5 C,1,Q5,C
139,Q5 D,1,Q5,D
139,Q6 A,1,Q6,A
139,Q6 B,1,Q6,B
139,Q6 C,0,Q6,C
139,Q7 A,1,Q7,A
139,Q7 B,0,Q7,B
139,Q8 A,1,Q8,A
139,Q8 B,0,Q8,B
139,Q9 A,1,Q9,A
139,Q10 A,1,Q10,A
139,Q10 B,1,Q10,B
139,Q10 C,1,Q10,C
139,Q10 D,1,Q10,D
139,Q11 A,1,Q11,A
139,Q11 B,1,Q11,B
139,Q11 C,1,Q11,C
139,Q11 D,1,Q11,D
139,Q12 A,0,Q12,A
139,Q13 A,1,Q13,A
140,Q2 A,0,Q2,A
140,Q2 B,1,Q2,B
140,Q2 C,0,Q2,C
140,Q3 A,1,Q3,A
140,Q3 B,0,Q3,B
140,Q3 C,0,Q3,C
140,Q3 D,0,Q3,D
140,Q3 E,0,Q3,E
140,Q4 A,1,Q4,A
140,Q4 B,1,Q4,B
140,Q5 A,0,Q5,A
140,Q5 B,0,Q5,B
140,Q5 C,1,Q5,C
140,Q5 D,0,Q5,D
140,Q6 A,0,Q6,A
140,Q6 B,1,Q6,B
140,Q6 C,0,Q6,C
140,Q7 A,0,Q7,A
140,Q7 B,0,Q7,B
140,Q8 A,0,Q8,A
140,Q8 B,0,Q8,B
140,Q9 A,1,Q9,A
140,Q10 A,1,Q10,A
140,Q10 B,0,Q10,B
140,Q10 C,0,Q10,C
140,Q10 D,0,Q10,D
140,Q11 A,0,Q11,A
140,Q11 B,0,Q11,B
140,Q11 C,0,Q11,C
140,Q11 D,0,Q11,D
140,Q12 A,0,Q12,A
140,Q13 A,1,Q13,A
141,Q2 A,1,Q2,A
141,Q2 B,1,Q2,B
141,Q2 C,0,Q2,C
141,Q3 A,1,Q3,A
141,Q3 B,0,Q3,B
141,Q3 C,0,Q3,C
141,Q3 D,0,Q3,D
141,Q3 E,1,Q3,E
141,Q4 A,0,Q4,A
141,Q4 B,0,Q4,B
141,Q5 A,0,Q5,A
141,Q5 B,0,Q5,B
141,Q5 C,1,Q5,C
141,Q5 D,0,Q5,D
141,Q6 A,1,Q6,A
141,Q6 B,0,Q6,B
141,Q6 C,0,Q6,C
141,Q7 A,1,Q7,A
141,Q7 B,0,Q7,B
141,Q8 A,1,Q8,A
141,Q8 B,0,Q8,B
141,Q9 A,1,Q9,A
141,Q10 A,1,Q10,A
141,Q10 B,0,Q10,B
141,Q10 C,1,Q10,C
141,Q10 D,0,Q10,D
141,Q11 A,0,Q11,A
141,Q11 B,0,Q11,B
141,Q11 C,0,Q11,C
141,Q11 D,0,Q11,D
141,Q12 A,0,Q12,A
141,Q13 A,0,Q13,A
142,Q2 A,1,Q2,A
142,Q2 B,1,Q2,B
142,Q2 C,0,Q2,C
142,Q3 A,1,Q3,A
142,Q3 B,1,Q3,B
142,Q3 C,1,Q3,C
142,Q3 D,1,Q3,D
142,Q3 E,1,Q3,E
142,Q4 A,1,Q4,A
142,Q4 B,1,Q4,B
142,Q5 A,1,Q5,A
142,Q5 B,1,Q5,B
142,Q5 C,1,Q5,C
142,Q5 D,1,Q5,D
142,Q6 A,1,Q6,A
142,Q6 B,1,Q6,B
142,Q6 C,0,Q6,C
142,Q7 A,1,Q7,A
142,Q7 B,0,Q7,B
142,Q8 A,1,Q8,A
142,Q8 B,0,Q8,B
142,Q9 A,0,Q9,A
142,Q10 A,1,Q10,A
142,Q10 B,1,Q10,B
142,Q10 C,1,Q10,C
142,Q10 D,1,Q10,D
142,Q11 A,1,Q11,A
142,Q11 B,0,Q11,B
142,Q11 C,1,Q11,C
142,Q11 D,1,Q11,D
142,Q12 A,0,Q12,A
142,Q13 A,1,Q13,A
143,Q2 A,0,Q2,A
143,Q2 B,0,Q2,B
143,Q2 C,1,Q2,C
143,Q3 A,1,Q3,A
143,Q3 B,0,Q3,B
143,Q3 C,1,Q3,C
143,Q3 D,1,Q3,D
143,Q3 E,1,Q3,E
143,Q4 A,1,Q4,A
143,Q4 B,1,Q4,B
143,Q5 A,0,Q5,A
143,Q5 B,1,Q5,B
143,Q5 C,1,Q5,C
143,Q5 D,1,Q5,D
143,Q6 A,1,Q6,A
143,Q6 B,1,Q6,B
143,Q6 C,1,Q6,C
143,Q7 A,1,Q7,A
143,Q7 B,0,Q7,B
143,Q8 A,1,Q8,A
143,Q8 B,1,Q8,B
143,Q9 A,1,Q9,A
143,Q10 A,0,Q10,A
143,Q10 B,1,Q10,B
143,Q10 C,0,Q10,C
143,Q10 D,1,Q10,D
143,Q11 A,1,Q11,A
143,Q11 B,0,Q11,B
143,Q11 C,1,Q11,C
143,Q11 D,1,Q11,D
143,Q12 A,0,Q12,A
143,Q13 A,1,Q13,A
144,Q2 A,0,Q2,A
144,Q2 B,0,Q2,B
144,Q2 C,1,Q2,C
144,Q3 A,0,Q3,A
144,Q3 B,0,Q3,B
144,Q3 C,0,Q3,C
144,Q3 D,0,Q3,D
144,Q3 E,1,Q3,E
144,Q4 A,1,Q4,A
144,Q4 B,0,Q4,B
144,Q5 A,0,Q5,A
144,Q5 B,0,Q5,B
144,Q5 C,1,Q5,C
144,Q5 D,0,Q5,D
144,Q6 A,1,Q6,A
144,Q6 B,0,Q6,B
144,Q6 C,0,Q6,C
144,Q7 A,1,Q7,A
144,Q7 B,0,Q7,B
144,Q8 A,1,Q8,A
144,Q8 B,0,Q8,B
144,Q9 A,0,Q9,A
144,Q10 A,0,Q10,A
144,Q10 B,1,Q10,B
144,Q10 C,0,Q10,C
144,Q10 D,1,Q10,D
144,Q11 A,0,Q11,A
144,Q11 B,0,Q11,B
144,Q11 C,0,Q11,C
144,Q11 D,0,Q11,D
144,Q12 A,0,Q12,A
144,Q13 A,0,Q13,A
145,Q2 A,,Q2,A
145,Q2 B,,Q2,B
145,Q2 C,,Q2,C
145,Q3 A,,Q3,A
145,Q3 B,,Q3,B
145,Q3 C,,Q3,C
145,Q3 D,,Q3,D
145,Q3 E,,Q3,E
145,Q4 A,,Q4,A
145,Q4 B,,Q4,B
145,Q5 A,,Q5,A
145,Q5 B,,Q5,B
145,Q5 C,,Q5,C
145,Q5 D,,Q5,D
145,Q6 A,,Q6,A
145,Q6 B,,Q6,B
145,Q6 C,,Q6,C
145,Q7 A,,Q7,A
145,Q7 B,,Q7,B
145,Q8 A,,Q8,A
145,Q8 B,,Q8,B
145,Q9 A,,Q9,A
145,Q10 A,,Q10,A
145,Q10 B,,Q10,B
145,Q10 C,,Q10,C
145,Q10 D,,Q10,D
145,Q11 A,,Q11,A
145,Q11 B,,Q11,B
145,Q11 C,,Q11,C
145,Q11 D,,Q11,D
145,Q12 A,,Q12,A
145,Q13 A,,Q13,A
146,Q2 A,0,Q2,A
146,Q2 B,0,Q2,B
146,Q2 C,1,Q2,C
146,Q3 A,1,Q3,A
146,Q3 B,0,Q3,B
146,Q3 C,0,Q3,C
146,Q3 D,0,Q3,D
146,Q3 E,0,Q3,E
146,Q4 A,0,Q4,A
146,Q4 B,0,Q4,B
146,Q5 A,0,Q5,A
146,Q5 B,0,Q5,B
146,Q5 C,0,Q5,C
146,Q5 D,0,Q5,D
146,Q6 A,0,Q6,A
146,Q6 B,1,Q6,B
146,Q6 C,0,Q6,C
146,Q7 A,1,Q7,A
146,Q7 B,0,Q7,B
146,Q8 A,0,Q8,A
146,Q8 B,0,Q8,B
146,Q9 A,1,Q9,A
146,Q10 A,0,Q10,A
146,Q10 B,1,Q10,B
146,Q10 C,0,Q10,C
146,Q10 D,1,Q10,D
146,Q11 A,1,Q11,A
146,Q11 B,0,Q11,B
146,Q11 C,1,Q11,C
146,Q11 D,0,Q11,D
146,Q12 A,0,Q12,A
146,Q13 A,1,Q13,A
147,Q2 A,0,Q2,A
147,Q2 B,0,Q2,B
147,Q2 C,0,Q2,C
147,Q3 A,0,Q3,A
147,Q3 B,0,Q3,B
147,Q3 C,0,Q3,C
147,Q3 D,0,Q3,D
147,Q3 E,0,Q3,E
147,Q4 A,0,Q4,A
147,Q4 B,0,Q4,B
147,Q5 A,1,Q5,A
147,Q5 B,0,Q5,B
147,Q5 C,0,Q5,C
147,Q5 D,0,Q5,D
147,Q6 A,0,Q6,A
147,Q6 B,0,Q6,B
147,Q6 C,0,Q6,C
147,Q7 A,0,Q7,A
147,Q7 B,0,Q7,B
147,Q8 A,0,Q8,A
147,Q8 B,0,Q8,B
147,Q9 A,0,Q9,A
147,Q10 A,1,Q10,A
147,Q10 B,0,Q10,B
147,Q10 C,0,Q10,C
147,Q10 D,0,Q10,D
147,Q11 A,0,Q11,A
147,Q11 B,0,Q11,B
147,Q11 C,0,Q11,C
147,Q11 D,0,Q11,D
147,Q12 A,1,Q12,A
147,Q13 A,0,Q13,A
148,Q2 A,1,Q2,A
148,Q2 B,0,Q2,B
148,Q2 C,1,Q2,C
148,Q3 A,1,Q3,A
148,Q3 B,1,Q3,B
148,Q3 C,1,Q3,C
148,Q3 D,1,Q3,D
148,Q3 E,1,Q3,E
148,Q4 A,1,Q4,A
148,Q4 B,1,Q4,B
148,Q5 A,0,Q5,A
148,Q5 B,1,Q5,B
148,Q5 C,1,Q5,C
148,Q5 D,0,Q5,D
148,Q6 A,0,Q6,A
148,Q6 B,0,Q6,B
148,Q6 C,1,Q6,C
148,Q7 A,0,Q7,A
148,Q7 B,0,Q7,B
148,Q8 A,0,Q8,A
148,Q8 B,0,Q8,B
148,Q9 A,1,Q9,A
148,Q10 A,0,Q10,A
148,Q10 B,1,Q10,B
148,Q10 C,0,Q10,C
148,Q10 D,1,Q10,D
148,Q11 A,0,Q11,A
148,Q11 B,0,Q11,B
148,Q11 C,0,Q11,C
148,Q11 D,0,Q11,D
148,Q12 A,0,Q12,A
148,Q13 A,1,Q13,A
149,Q2 A,0,Q2,A
149,Q2 B,0,Q2,B
149,Q2 C,0,Q2,C
149,Q3 A,0,Q3,A
149,Q3 B,1,Q3,B
149,Q3 C,0,Q3,C
149,Q3 D,0,Q3,D
149,Q3 E,1,Q3,E
149,Q4 A,0,Q4,A
149,Q4 B,0,Q4,B
149,Q5 A,0,Q5,A
149,Q5 B,0,Q5,B
149,Q5 C,1,Q5,C
149,Q5 D,0,Q5,D
149,Q6 A,1,Q6,A
149,Q6 B,0,Q6,B
149,Q6 C,0,Q6,C
149,Q7 A,0,Q7,A
149,Q7 B,0,Q7,B
149,Q8 A,0,Q8,A
149,Q8 B,0,Q8,B
149,Q9 A,0,Q9,A
149,Q10 A,0,Q10,A
149,Q10 B,0,Q10,B
149,Q10 C,1,Q10,C
149,Q10 D,0,Q10,D
149,Q11 A,0,Q11,A
149,Q11 B,1,Q11,B
149,Q11 C,0,Q11,C
149,Q11 D,0,Q11,D
149,Q12 A,0,Q12,A
149,Q13 A,1,Q13,A
150,Q2 A,0,Q2,A
150,Q2 B,1,Q2,B
150,Q2 C,0,Q2,C
150,Q3 A,1,Q3,A
150,Q3 B,0,Q3,B
150,Q3 C,0,Q3,C
150,Q3 D,1,Q3,D
150,Q3 E,0,Q3,E
150,Q4 A,0,Q4,A
150,Q4 B,1,Q4,B
150,Q5 A,0,Q5,A
150,Q5 B,0,Q5,B
150,Q5 C,1,Q5,C
150,Q5 D,1,Q5,D
150,Q6 A,0,Q6,A
150,Q6 B,1,Q6,B
150,Q6 C,1,Q6,C
150,Q7 A,1,Q7,A
150,Q7 B,0,Q7,B
150,Q8 A,0,Q8,A
150,Q8 B,1,Q8,B
150,Q9 A,1,Q9,A
150,Q10 A,1,Q10,A
150,Q10 B,0,Q10,B
150,Q10 C,0,Q10,C
150,Q10 D,1,Q10,D
150,Q11 A,0,Q11,A
150,Q11 B,0,Q11,B
150,Q11 C,0,Q11,C
150,Q11 D,0,Q11,D
150,Q12 A,0,Q12,A
150,Q13 A,1,Q13,A
151,Q2 A,1,Q2,A
151,Q2 B,1,Q2,B
151,Q2 C,1,Q2,C
151,Q3 A,1,Q3,A
151,Q3 B,1,Q3,B
151,Q3 C,1,Q3,C
151,Q3 D,1,Q3,D
151,Q3 E,1,Q3,E
151,Q4 A,1,Q4,A
151,Q4 B,1,Q4,B
151,Q5 A,1,Q5,A
151,Q5 B,1,Q5,B
151,Q5 C,1,Q5,C
151,Q5 D,1,Q5,D
151,Q6 A,1,Q6,A
151,Q6 B,1,Q6,B
151,Q6 C,1,Q6,C
151,Q7 A,1,Q7,A
151,Q7 B,1,Q7,B
151,Q8 A,1,Q8,A
151,Q8 B,1,Q8,B
151,Q9 A,0,Q9,A
151,Q10 A,1,Q10,A
151,Q10 B,1,Q10,B
151,Q10 C,1,Q10,C
151,Q10 D,1,Q10,D
151,Q11 A,1,Q11,A
151,Q11 B,1,Q11,B
151,Q11 C,1,Q11,C
151,Q11 D,1,Q11,D
151,Q12 A,0,Q12,A
151,Q13 A,1,Q13,A
152,Q2 A,0,Q2,A
152,Q2 B,0,Q2,B
152,Q2 C,0,Q2,C
152,Q3 A,0,Q3,A
152,Q3 B,1,Q3,B
152,Q3 C,1,Q3,C
152,Q3 D,1,Q3,D
152,Q3 E,0,Q3,E
152,Q4 A,1,Q4,A
152,Q4 B,1,Q4,B
152,Q5 A,0,Q5,A
152,Q5 B,1,Q5,B
152,Q5 C,1,Q5,C
152,Q5 D,1,Q5,D
152,Q6 A,0,Q6,A
152,Q6 B,1,Q6,B
152,Q6 C,0,Q6,C
152,Q7 A,0,Q7,A
152,Q7 B,1,Q7,B
152,Q8 A,1,Q8,A
152,Q8 B,0,Q8,B
152,Q9 A,1,Q9,A
152,Q10 A,0,Q10,A
152,Q10 B,1,Q10,B
152,Q10 C,0,Q10,C
152,Q10 D,1,Q10,D
152,Q11 A,1,Q11,A
152,Q11 B,1,Q11,B
152,Q11 C,1,Q11,C
152,Q11 D,1,Q11,D
152,Q12 A,1,Q12,A
152,Q13 A,0,Q13,A
153,Q2 A,0,Q2,A
153,Q2 B,1,Q2,B
153,Q2 C,1,Q2,C
153,Q3 A,1,Q3,A
153,Q3 B,1,Q3,B
153,Q3 C,1,Q3,C
153,Q3 D,1,Q3,D
153,Q3 E,1,Q3,E
153,Q4 A,1,Q4,A
153,Q4 B,1,Q4,B
153,Q5 A,0,Q5,A
153,Q5 B,1,Q5,B
153,Q5 C,1,Q5,C
153,Q5 D,1,Q5,D
153,Q6 A,1,Q6,A
153,Q6 B,1,Q6,B
153,Q6 C,1,Q6,C
153,Q7 A,1,Q7,A
153,Q7 B,0,Q7,B
153,Q8 A,1,Q8,A
153,Q8 B,0,Q8,B
153,Q9 A,1,Q9,A
153,Q10 A,1,Q10,A
153,Q10 B,1,Q10,B
153,Q10 C,1,Q10,C
153,Q10 D,1,Q10,D
153,Q11 A,1,Q11,A
153,Q11 B,0,Q11,B
153,Q11 C,1,Q11,C
153,Q11 D,1,Q11,D
153,Q12 A,0,Q12,A
153,Q13 A,1,Q13,A
154,Q2 A,0,Q2,A
154,Q2 B,0,Q2,B
154,Q2 C,1,Q2,C
154,Q3 A,1,Q3,A
154,Q3 B,1,Q3,B
154,Q3 C,1,Q3,C
154,Q3 D,1,Q3,D
154,Q3 E,1,Q3,E
154,Q4 A,1,Q4,A
154,Q4 B,1,Q4,B
154,Q5 A,0,Q5,A
154,Q5 B,1,Q5,B
154,Q5 C,1,Q5,C
154,Q5 D,0,Q5,D
154,Q6 A,0,Q6,A
154,Q6 B,1,Q6,B
154,Q6 C,1,Q6,C
154,Q7 A,1,Q7,A
154,Q7 B,0,Q7,B
154,Q8 A,0,Q8,A
154,Q8 B,0,Q8,B
154,Q9 A,1,Q9,A
154,Q10 A,1,Q10,A
154,Q10 B,1,Q10,B
154,Q10 C,1,Q10,C
154,Q10 D,1,Q10,D
154,Q11 A,1,Q11,A
154,Q11 B,0,Q11,B
154,Q11 C,0,Q11,C
154,Q11 D,0,Q11,D
154,Q12 A,1,Q12,A
154,Q13 A,1,Q13,A
155,Q2 A,0,Q2,A
155,Q2 B,0,Q2,B
155,Q2 C,0,Q2,C
155,Q3 A,0,Q3,A
155,Q3 B,0,Q3,B
155,Q3 C,0,Q3,C
155,Q3 D,0,Q3,D
155,Q3 E,0,Q3,E
155,Q4 A,0,Q4,A
155,Q4 B,0,Q4,B
155,Q5 A,0,Q5,A
155,Q5 B,0,Q5,B
155,Q5 C,1,Q5,C
155,Q5 D,0,Q5,D
155,Q6 A,0,Q6,A
155,Q6 B,0,Q6,B
155,Q6 C,0,Q6,C
155,Q7 A,1,Q7,A
155,Q7 B,0,Q7,B
155,Q8 A,0,Q8,A
155,Q8 B,0,Q8,B
155,Q9 A,0,Q9,A
155,Q10 A,0,Q10,A
155,Q10 B,0,Q10,B
155,Q10 C,0,Q10,C
155,Q10 D,0,Q10,D
155,Q11 A,0,Q11,A
155,Q11 B,0,Q11,B
155,Q11 C,0,Q11,C
155,Q11 D,0,Q11,D
155,Q12 A,0,Q12,A
155,Q13 A,1,Q13,A
156,Q2 A,1,Q2,A
156,Q2 B,1,Q2,B
156,Q2 C,0,Q2,C
156,Q3 A,1,Q3,A
156,Q3 B,0,Q3,B
156,Q3 C,0,Q3,C
156,Q3 D,1,Q3,D
156,Q3 E,1,Q3,E
156,Q4 A,0,Q4,A
156,Q4 B,0,Q4,B
156,Q5 A,1,Q5,A
156,Q5 B,0,Q5,B
156,Q5 C,0,Q5,C
156,Q5 D,0,Q5,D
156,Q6 A,0,Q6,A
156,Q6 B,1,Q6,B
156,Q6 C,0,Q6,C
156,Q7 A,1,Q7,A
156,Q7 B,0,Q7,B
156,Q8 A,0,Q8,A
156,Q8 B,0,Q8,B
156,Q9 A,1,Q9,A
156,Q10 A,0,Q10,A
156,Q10 B,0,Q10,B
156,Q10 C,0,Q10,C
156,Q10 D,0,Q10,D
156,Q11 A,0,Q11,A
156,Q11 B,0,Q11,B
156,Q11 C,0,Q11,C
156,Q11 D,0,Q11,D
156,Q12 A,0,Q12,A
156,Q13 A,1,Q13,A
157,Q2 A,1,Q2,A
157,Q2 B,1,Q2,B
157,Q2 C,0,Q2,C
157,Q3 A,1,Q3,A
157,Q3 B,1,Q3,B
157,Q3 C,1,Q3,C
157,Q3 D,1,Q3,D
157,Q3 E,1,Q3,E
157,Q4 A,1,Q4,A
157,Q4 B,1,Q4,B
157,Q5 A,1,Q5,A
157,Q5 B,1,Q5,B
157,Q5 C,1,Q5,C
157,Q5 D,1,Q5,D
157,Q6 A,1,Q6,A
157,Q6 B,1,Q6,B
157,Q6 C,0,Q6,C
157,Q7 A,1,Q7,A
157,Q7 B,1,Q7,B
157,Q8 A,1,Q8,A
157,Q8 B,0,Q8,B
157,Q9 A,1,Q9,A
157,Q10 A,1,Q10,A
157,Q10 B,1,Q10,B
157,Q10 C,1,Q10,C
157,Q10 D,1,Q10,D
157,Q11 A,1,Q11,A
157,Q11 B,1,Q11,B
157,Q11 C,1,Q11,C
157,Q11 D,1,Q11,D
157,Q12 A,0,Q12,A
157,Q13 A,1,Q13,A
158,Q2 A,1,Q2,A
158,Q2 B,1,Q2,B
158,Q2 C,0,Q2,C
158,Q3 A,1,Q3,A
158,Q3 B,1,Q3,B
158,Q3 C,1,Q3,C
158,Q3 D,1,Q3,D
158,Q3 E,1,Q3,E
158,Q4 A,1,Q4,A
158,Q4 B,1,Q4,B
158,Q5 A,1,Q5,A
158,Q5 B,1,Q5,B
158,Q5 C,1,Q5,C
158,Q5 D,1,Q5,D
158,Q6 A,1,Q6,A
158,Q6 B,1,Q6,B
158,Q6 C,0,Q6,C
158,Q7 A,1,Q7,A
158,Q7 B,0,Q7,B
158,Q8 A,1,Q8,A
158,Q8 B,0,Q8,B
158,Q9 A,1,Q9,A
158,Q10 A,1,Q10,A
158,Q10 B,1,Q10,B
158,Q10 C,1,Q10,C
158,Q10 D,1,Q10,D
158,Q11 A,1,Q11,A
158,Q11 B,1,Q11,B
158,Q11 C,1,Q11,C
158,Q11 D,1,Q11,D
158,Q12 A,0,Q12,A
158,Q13 A,1,Q13,A
159,Q2 A,0,Q2,A
159,Q2 B,0,Q2,B
159,Q2 C,1,Q2,C
159,Q3 A,0,Q3,A
159,Q3 B,0,Q3,B
159,Q3 C,0,Q3,C
159,Q3 D,0,Q3,D
159,Q3 E,0,Q3,E
159,Q4 A,0,Q4,A
159,Q4 B,0,Q4,B
159,Q5 A,0,Q5,A
159,Q5 B,0,Q5,B
159,Q5 C,1,Q5,C
159,Q5 D,0,Q5,D
159,Q6 A,0,Q6,A
159,Q6 B,0,Q6,B
159,Q6 C,0,Q6,C
159,Q7 A,0,Q7,A
159,Q7 B,0,Q7,B
159,Q8 A,0,Q8,A
159,Q8 B,0,Q8,B
159,Q9 A,0,Q9,A
159,Q10 A,0,Q10,A
159,Q10 B,0,Q10,B
159,Q10 C,0,Q10,C
159,Q10 D,0,Q10,D
159,Q11 A,0,Q11,A
159,Q11 B,0,Q11,B
159,Q11 C,0,Q11,C
159,Q11 D,0,Q11,D
159,Q12 A,0,Q12,A
159,Q13 A,0,Q13,A
160,Q2 A,0,Q2,A
160,Q2 B,1,Q2,B
160,Q2 C,0,Q2,C
160,Q3 A,0,Q3,A
160,Q3 B,0,Q3,B
160,Q3 C,1,Q3,C
160,Q3 D,0,Q3,D
160,Q3 E,0,Q3,E
160,Q4 A,0,Q4,A
160,Q4 B,0,Q4,B
160,Q5 A,0,Q5,A
160,Q5 B,1,Q5,B
160,Q5 C,0,Q5,C
160,Q5 D,0,Q5,D
160,Q6 A,1,Q6,A
160,Q6 B,1,Q6,B
160,Q6 C,0,Q6,C
160,Q7 A,0,Q7,A
160,Q7 B,1,Q7,B
160,Q8 A,1,Q8,A
160,Q8 B,0,Q8,B
160,Q9 A,0,Q9,A
160,Q10 A,1,Q10,A
160,Q10 B,1,Q10,B
160,Q10 C,1,Q10,C
160,Q10 D,1,Q10,D
160,Q11 A,0,Q11,A
160,Q11 B,1,Q11,B
160,Q11 C,1,Q11,C
160,Q11 D,0,Q11,D
160,Q12 A,0,Q12,A
160,Q13 A,0,Q13,A
161,Q2 A,1,Q2,A
161,Q2 B,1,Q2,B
161,Q2 C,1,Q2,C
161,Q3 A,1,Q3,A
161,Q3 B,1,Q3,B
161,Q3 C,1,Q3,C
161,Q3 D,1,Q3,D
161,Q3 E,1,Q3,E
161,Q4 A,1,Q4,A
161,Q4 B,1,Q4,B
161,Q5 A,1,Q5,A
161,Q5 B,1,Q5,B
161,Q5 C,1,Q5,C
161,Q5 D,1,Q5,D
161,Q6 A,1,Q6,A
161,Q6 B,1,Q6,B
161,Q6 C,1,Q6,C
161,Q7 A,1,Q7,A
161,Q7 B,1,Q7,B
161,Q8 A,1,Q8,A
161,Q8 B,1,Q8,B
161,Q9 A,1,Q9,A
161,Q10 A,1,Q10,A
161,Q10 B,1,Q10,B
161,Q10 C,1,Q10,C
161,Q10 D,1,Q10,D
161,Q11 A,1,Q11,A
161,Q11 B,1,Q11,B
161,Q11 C,1,Q11,C
161,Q11 D,1,Q11,D
161,Q12 A,0,Q12,A
161,Q13 A,1,Q13,A
162,Q2 A,0,Q2,A
162,Q2 B,0,Q2,B
162,Q2 C,0,Q2,C
162,Q3 A,0,Q3,A
162,Q3 B,0,Q3,B
162,Q3 C,0,Q3,C
162,Q3 D,0,Q3,D
162,Q3 E,0,Q3,E
162,Q4 A,0,Q4,A
162,Q4 B,0,Q4,B
162,Q5 A,1,Q5,A
162,Q5 B,0,Q5,B
162,Q5 C,0,Q5,C
162,Q5 D,0,Q5,D
162,Q6 A,0,Q6,A
162,Q6 B,0,Q6,B
162,Q6 C,0,Q6,C
162,Q7 A,0,Q7,A
162,Q7 B,1,Q7,B
162,Q8 A,0,Q8,A
162,Q8 B,0,Q8,B
162,Q9 A,1,Q9,A
162,Q10 A,1,Q10,A
162,Q10 B,0,Q10,B
162,Q10 C,0,Q10,C
162,Q10 D,0,Q10,D
162,Q11 A,0,Q11,A
162,Q11 B,0,Q11,B
162,Q11 C,0,Q11,C
162,Q11 D,0,Q11,D
162,Q12 A,0,Q12,A
162,Q13 A,1,Q13,A
163,Q2 A,1,Q2,A
163,Q2 B,1,Q2,B
163,Q2 C,1,Q2,C
163,Q3 A,1,Q3,A
163,Q3 B,0,Q3,B
163,Q3 C,1,Q3,C
163,Q3 D,1,Q3,D
163,Q3 E,1,Q3,E
163,Q4 A,1,Q4,A
163,Q4 B,1,Q4,B
163,Q5 A,0,Q5,A
163,Q5 B,1,Q5,B
163,Q5 C,1,Q5,C
163,Q5 D,1,Q5,D
163,Q6 A,1,Q6,A
163,Q6 B,1,Q6,B
163,Q6 C,1,Q6,C
163,Q7 A,1,Q7,A
163,Q7 B,0,Q7,B
163,Q8 A,1,Q8,A
163,Q8 B,1,Q8,B
163,Q9 A,0,Q9,A
163,Q10 A,0,Q10,A
163,Q10 B,1,Q10,B
163,Q10 C,1,Q10,C
163,Q10 D,1,Q10,D
163,Q11 A,1,Q11,A
163,Q11 B,0,Q11,B
163,Q11 C,1,Q11,C
163,Q11 D,1,Q11,D
163,Q12 A,0,Q12,A
163,Q13 A,0,Q13,A
164,Q2 A,0,Q2,A
164,Q2 B,0,Q2,B
164,Q2 C,0,Q2,C
164,Q3 A,0,Q3,A
164,Q3 B,0,Q3,B
164,Q3 C,0,Q3,C
164,Q3 D,0,Q3,D
164,Q3 E,0,Q3,E
164,Q4 A,0,Q4,A
164,Q4 B,0,Q4,B
164,Q5 A,0,Q5,A
164,Q5 B,0,Q5,B
164,Q5 C,1,Q5,C
164,Q5 D,0,Q5,D
164,Q6 A,0,Q6,A
164,Q6 B,0,Q6,B
164,Q6 C,0,Q6,C
164,Q7 A,1,Q7,A
164,Q7 B,0,Q7,B
164,Q8 A,0,Q8,A
164,Q8 B,0,Q8,B
164,Q9 A,1,Q9,A
164,Q10 A,0,Q10,A
164,Q10 B,0,Q10,B
164,Q10 C,0,Q10,C
164,Q10 D,0,Q10,D
164,Q11 A,0,Q11,A
164,Q11 B,0,Q11,B
164,Q11 C,0,Q11,C
164,Q11 D,0,Q11,D
