subj,graphid,tp,q,pt,risingBefore,cannotSeeAfter,downOverall,bellOverall,complexOverall,uniBrown,expExec,tpChange,tpRate,tpDir,tpNoReturn,tellMgr,impChange,impRise,impFall,impPeriodic,numOtherTP,liwcPosemo,liwcNegemo,liwcCause,liwcFocusPre,liwcFocusFut,liwcRelativ,liwcTime
7,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q5 C,0,Q5,C,1,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q6 A,0,Q6,A,1,0,0,0,,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q7 A,0,Q7,A,1,0,1,0,0,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q8 A,0,Q8,A,1,0,0,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q9 A,0,Q9,A,1,0,0,1,0,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q10 A,0,Q10,A,1,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q11 B,1,Q11,B,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
7,Q13 A,0,Q13,A,1,0,0,1,1,0,0,1,0,0,1,1,50,75,,50,12,0,4.35,8.7,8.7,4.35,13.04,4.35
8,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q3 A,0,Q3,A,1,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q6 A,0,Q6,A,1,0,0,0,,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q7 A,0,Q7,A,1,0,1,0,0,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q7 B,1,Q7,B,0,1,1,0,0,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q8 A,0,Q8,A,1,0,0,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q9 A,0,Q9,A,1,0,0,1,0,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q10 A,0,Q10,A,1,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q11 B,1,Q11,B,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q11 C,1,Q11,C,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q11 D,1,Q11,D,0,0,1,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
8,Q13 A,0,Q13,A,1,0,0,1,1,0,0,1,1,1,0,1,33,13,100,0,0,0,0,0,0,9.09,18.18,0
9,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q2 B,0,Q2,B,1,0,0,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q3 A,0,Q3,A,1,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q5 B,1,Q5,B,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q5 C,0,Q5,C,1,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q5 D,1,Q5,D,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q6 A,0,Q6,A,1,0,0,0,,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q6 B,1,Q6,B,0,0,0,0,,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q7 A,0,Q7,A,1,0,1,0,0,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q7 B,1,Q7,B,0,1,1,0,0,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q8 A,0,Q8,A,1,0,0,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q9 A,0,Q9,A,1,0,0,1,0,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q10 A,0,Q10,A,1,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q10 B,1,Q10,B,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q10 D,1,Q10,D,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q11 B,1,Q11,B,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q11 C,1,Q11,C,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q11 D,1,Q11,D,0,0,1,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
9,Q13 A,0,Q13,A,1,0,0,1,1,0,0,1,0,0,0,1,82,19,73,13,0,33.33,0,0,0,0,0,0
10,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q3 A,0,Q3,A,1,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q6 C,0,Q6,C,1,1,0,0,,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q8 B,0,Q8,B,1,1,0,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
10,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,0,1,1,47,100,39,49,0,0,2.56,2.56,15.38,2.56,23.08,0
11,Q2 A,0,Q2,A,1,0,0,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q2 C,0,Q2,C,1,1,0,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q3 C,0,Q3,C,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q3 D,0,Q3,D,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q3 E,0,Q3,E,1,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q5 A,0,Q5,A,1,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q6 C,1,Q6,C,1,1,0,0,,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q10 C,0,Q10,C,1,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q11 A,1,Q11,A,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q12 A,0,Q12,A,1,1,0,0,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
11,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,0,1,71,90,71,65,1,0,0,9.09,9.09,0,36.36,0
12,Q2 A,1,Q2,A,1,0,0,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q2 C,1,Q2,C,1,1,0,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q3 B,0,Q3,B,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q4 A,0,Q4,A,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q4 B,0,Q4,B,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q5 A,1,Q5,A,1,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q5 B,0,Q5,B,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q5 C,1,Q5,C,1,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q5 D,0,Q5,D,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q6 A,1,Q6,A,1,0,0,0,,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q6 B,0,Q6,B,0,0,0,0,,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q6 C,1,Q6,C,1,1,0,0,,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q7 A,1,Q7,A,1,0,1,0,0,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q7 B,0,Q7,B,0,1,1,0,0,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q8 A,1,Q8,A,1,0,0,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q8 B,1,Q8,B,1,1,0,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q9 A,1,Q9,A,1,0,0,1,0,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q10 A,1,Q10,A,1,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q10 B,0,Q10,B,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q10 C,1,Q10,C,1,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q10 D,0,Q10,D,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q11 A,0,Q11,A,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q11 B,0,Q11,B,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q11 C,0,Q11,C,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q11 D,0,Q11,D,0,0,1,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q12 A,1,Q12,A,1,1,0,0,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
12,Q13 A,1,Q13,A,1,0,0,1,1,0,0,1,0,1,0,0,100,,,100,0,0,5.26,0,10.53,0,15.79,0
13,Q2 A,1,Q2,A,1,0,0,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q2 B,1,Q2,B,1,0,0,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q2 C,1,Q2,C,1,1,0,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q3 A,1,Q3,A,1,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q3 B,1,Q3,B,0,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q3 C,1,Q3,C,0,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q3 D,1,Q3,D,0,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q3 E,1,Q3,E,1,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q4 A,1,Q4,A,0,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
13,Q4 B,1,Q4,B,0,0,1,0,1,0,0,1,1,0,0,1,50,81,81,60,1,5.88,5.88,5.88,11.76,0,23.53,5.88
